"","Name","Department","City","Point_Type","Type","Cost","Period","Quota","Rank","Base_Score","Summary","Latitude","Longitude"
"11369","ULUSLARARASI BALKAN ÜNİVERSİTESİ","Uluslararası Ekonomik İlişkiler","ÜSKÜP-MAKEDONYA","EA","Yabancı","%50 İndirimli","Gündüz","3 + 0",NA,NA,"Ekonomi  %50 İndirimli TM-1 ",42.0017722,21.4348412
"11370","ULUSLARARASI BALKAN ÜNİVERSİTESİ","Psikoloji","ÜSKÜP-MAKEDONYA","EA","Yabancı","%25 İndirimli","Gündüz","15 + 0",NA,NA,"%25 İndirimli TM-3 ",42.0017722,21.4348412
"11371","ULUSLARARASI BALKAN ÜNİVERSİTESİ","Siyasal Bilimler","ÜSKÜP-MAKEDONYA","EA","Yabancı","%25 İndirimli","Gündüz","5 + 0",NA,NA,"%25 İndirimli TM-2 ",42.0017722,21.4348412
"11372","ULUSLARARASI FİNAL ÜNİVERSİTESİ","Rehberlik ve Psikolojik Danışmanlık","KKTC-GİRNE","EA","KKTC","%50 İndirimli","Gündüz","25 + 0",NA,NA,"%50 İndirimli TM-3 ",35.3301812,33.3613707
"11373","ULUSLARARASI FİNAL ÜNİVERSİTESİ","Psikoloji","KKTC-GİRNE","EA","KKTC","Ücretsiz/Ücretli","Gündüz","32 + 0",NA,NA,"Ücretli TM-3 ",35.3301812,33.3613707
"11374","ULUSLARARASI FİNAL ÜNİVERSİTESİ","Uluslararası Finans(Fakülte)","KKTC-GİRNE","EA","KKTC","Burslu/İndirimli","Gündüz","3 + 0",NA,NA,"İngilizce  Burslu TM-1 ",35.3301812,33.3613707
"11375","ULUSLARARASI FİNAL ÜNİVERSİTESİ","Psikoloji","KKTC-GİRNE","EA","KKTC","%50 İndirimli","Gündüz","16 + 0",NA,NA,"İngilizce  %50 İndirimli ",35.3301812,33.3613707
"11376","ULUSLARARASI FİNAL ÜNİVERSİTESİ","Psikoloji","KKTC-GİRNE","EA","KKTC","Ücretsiz/Ücretli","Gündüz","20 + 0",NA,NA,"İngilizce  Ücretli ",35.3301812,33.3613707
"11377","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Rehberlik ve Psikolojik Danışmanlık","KKTC-LEFKOŞA","EA","KKTC","Ücretsiz/Ücretli","Gündüz","8 + 0",NA,NA,"Ücretli TM-3 ",35.220923,33.416627
"11378","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Psikoloji","KKTC-LEFKOŞA","EA","KKTC","Ücretsiz/Ücretli","Gündüz","27 + 0",NA,NA,"İngilizce  Ücretli TM-3 ",35.220923,33.416627
"11379","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Psikoloji","KKTC-LEFKOŞA","EA","KKTC","%50 İndirimli","Gündüz","41 + 0",NA,NA,"İngilizce  %50 İndirimli TM-3 ",35.220923,33.416627
"11380","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Uluslararası İlişkiler","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","12 + 0",NA,NA,"İngilizce  Burslu TM-3 ",35.220923,33.416627
"11381","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Sosyal Hizmet(Fakülte)","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","8 + 0",NA,NA,"İngilizce  Burslu TM-3 ",35.220923,33.416627
"11382","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Rehberlik ve Psikolojik Danışmanlık","KKTC-LEFKOŞA","EA","KKTC","%75 İndirimli","Gündüz","20 + 0",NA,NA,"%75 İndirimli TM-3 ",35.220923,33.416627
"11383","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Sınıf Öğretmenliği","KKTC-LEFKOŞA","EA","KKTC","%75 İndirimli","Gündüz","24 + 0",NA,NA,"%75 İndirimli TM-2 ",35.220923,33.416627
"11384","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Sosyal Hizmet(Fakülte)","KKTC-LEFKOŞA","EA","KKTC","%75 İndirimli","Gündüz","21 + 0",NA,NA,"İngilizce  %75 İndirimli TM-3 ",35.220923,33.416627
"11385","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Psikoloji","KKTC-LEFKOŞA","EA","KKTC","Ücretsiz/Ücretli","Gündüz","48 + 0",NA,NA,"Ücretli TM-3 ",35.220923,33.416627
"11386","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Yönetim Bilişim Sistemleri(Yüksekokul)","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","15 + 0",NA,NA,"İngilizce  Burslu YGS-6 ",35.220923,33.416627
"11387","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Uluslararası Ticaret ve İşletmecilik(Yüksekokul)","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","7 + 0",NA,NA,"Burslu YGS-6 ",35.220923,33.416627
"11388","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Sağlık Yönetimi(Yüksekokul)","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","6 + 0",NA,NA,"Burslu YGS-6 ",35.220923,33.416627
"11389","ULUSLARARASI KIBRIS ÜNİVERSİTESİ","Sağlık Yönetimi(Yüksekokul)","KKTC-LEFKOŞA","EA","KKTC","%75 İndirimli","Gündüz","14 + 0",NA,NA,"%75 İndirimli YGS-6 ",35.220923,33.416627
"11390","ULUSLARARASI SARAYBOSNA ÜNİVERSİTESİ","Psikoloji","SARAYBOSNA-BOSNA-HERSEK","EA","Yabancı","%50 İndirimli","Gündüz","35 + 0",NA,NA,"%50 İndirimli TM-3 ",43.821747,18.309177
"11391","ULUSLARARASI SARAYBOSNA ÜNİVERSİTESİ","Uluslararası Ticaret ve Finans","SARAYBOSNA-BOSNA-HERSEK","EA","Yabancı","%75 İndirimli","Gündüz","10 + 0",NA,NA,"%75 İndirimli TM-1 ",43.821747,18.309177
"11392","ULUSLARARASI SARAYBOSNA ÜNİVERSİTESİ","Uluslararası İlişkiler","SARAYBOSNA-BOSNA-HERSEK","EA","Yabancı","%75 İndirimli","Gündüz","15 + 0",NA,NA,"%75 İndirimli TM-3 ",43.821747,18.309177
"11393","UŞAK ÜNİVERSİTESİ","İktisat","UŞAK","EA","Devlet","Ücretsiz/Ücretli","Gündüz","80 + 2",NA,NA,"Ücretsiz TM-1 ",38.6719516,29.3302028
"11394","UŞAK ÜNİVERSİTESİ","İşletme","UŞAK","EA","Devlet","Ücretsiz/Ücretli","Gündüz","80 + 2",NA,NA,"Ücretsiz TM-1 ",38.6719516,29.3302028
"11395","UŞAK ÜNİVERSİTESİ","Kamu Yönetimi","UŞAK","EA","Devlet","Ücretsiz/Ücretli","Gündüz","80 + 2",NA,NA,"Ücretsiz TM-3 ",38.6719516,29.3302028
"11396","UŞAK ÜNİVERSİTESİ","Maliye","UŞAK","EA","Devlet","Ücretsiz/Ücretli","Gündüz","80 + 2",NA,NA,"Ücretsiz TM-1 ",38.6719516,29.3302028
"11397","UŞAK ÜNİVERSİTESİ","Bankacılık ve Finans(Yüksekokul)","UŞAK","EA","Devlet","Ücretsiz/Ücretli","Gündüz","70 + 2",NA,NA,"Ücretsiz YGS-6 ",38.6719516,29.3302028
"11398","UŞAK ÜNİVERSİTESİ","Muhasebe Bilgi Sistemleri(Yüksekokul)","UŞAK","EA","Devlet","Ücretsiz/Ücretli","Gündüz","70 + 2",NA,NA,"Ücretsiz YGS-6 ",38.6719516,29.3302028
"11399","UŞAK ÜNİVERSİTESİ","Uluslararası Lojistik ve Taşımacılık(Yüksekokul)","UŞAK","EA","Devlet","Ücretsiz/Ücretli","Gündüz","70 + 2",NA,NA,"Ücretsiz YGS-6 ",38.6719516,29.3302028
"11400","UŞAK ÜNİVERSİTESİ","Ekonometri","UŞAK","EA","Devlet","Ücretsiz/Ücretli","Gündüz","40 + 1",NA,NA,"Ücretsiz TM-1 ",38.6719516,29.3302028
"11401","UŞAK ÜNİVERSİTESİ","Arkeoloji","UŞAK","EA","Devlet","Ücretsiz/Ücretli","Gündüz","60 + 2",NA,NA,"Ücretsiz TM-3 ",38.6719516,29.3302028
"11402","UŞAK ÜNİVERSİTESİ","Uluslararası Ticaret(Yüksekokul)","UŞAK","EA","Devlet","Ücretsiz/Ücretli","Gündüz","70 + 2",NA,NA,"Ücretsiz YGS-6 ",38.6719516,29.3302028
"11403","UŞAK ÜNİVERSİTESİ","Kamu Yönetimi","UŞAK","EA","Devlet","İÖ-Ücretli","İkinci","80 + 2",NA,NA,"İÖ TM-3 ",38.6719516,29.3302028
"11404","UŞAK ÜNİVERSİTESİ","Maliye","UŞAK","EA","Devlet","İÖ-Ücretli","İkinci","80 + 2",NA,NA,"İÖ TM-1 ",38.6719516,29.3302028
"11405","UŞAK ÜNİVERSİTESİ","İktisat","UŞAK","EA","Devlet","İÖ-Ücretli","İkinci","40 + 1",NA,NA,"İÖ TM-1 ",38.6719516,29.3302028
"11406","UŞAK ÜNİVERSİTESİ","Bankacılık ve Finans(Yüksekokul)","UŞAK","EA","Devlet","İÖ-Ücretli","İkinci","70 + 2",NA,NA,"İÖ YGS-6 ",38.6719516,29.3302028
"11407","UŞAK ÜNİVERSİTESİ","Uluslararası Lojistik ve Taşımacılık(Yüksekokul)","UŞAK","EA","Devlet","İÖ-Ücretli","İkinci","70 + 2",NA,NA,"İÖ YGS-6 ",38.6719516,29.3302028
"11408","UŞAK ÜNİVERSİTESİ","Sosyoloji","UŞAK","EA","Devlet","İÖ-Ücretli","İkinci","60 + 2",NA,NA,"İÖ TM-3 ",38.6719516,29.3302028
"11409","UŞAK ÜNİVERSİTESİ","Uluslararası Ticaret(Yüksekokul)","UŞAK","EA","Devlet","İÖ-Ücretli","İkinci","70 + 2",NA,NA,"İÖ YGS-6 ",38.6719516,29.3302028
"11410","ÜSKÜDAR ÜNİVERSİTESİ","Sosyal Hizmet(Fakülte)","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","36 + 0",NA,NA,"%50 İndirimli TM-3 ",41.0249783,29.0392553
"11411","ÜSKÜDAR ÜNİVERSİTESİ","Psikoloji","İSTANBUL","EA","Vakıf","Ücretsiz/Ücretli","Gündüz","32 + 0",NA,NA,"İngilizce  Ücretli TM-3 ",41.0249783,29.0392553
"11412","ÜSKÜDAR ÜNİVERSİTESİ","Çocuk Gelişimi(Fakülte)","İSTANBUL","EA","Vakıf","Ücretsiz/Ücretli","Gündüz","12 + 0",NA,NA,"Ücretli TM-3 ",41.0249783,29.0392553
"11413","ÜSKÜDAR ÜNİVERSİTESİ","Sosyal Hizmet(Fakülte)","İSTANBUL","EA","Vakıf","Ücretsiz/Ücretli","Gündüz","9 + 0",NA,NA,"Ücretli TM-3 ",41.0249783,29.0392553
"11414","ÜSKÜDAR ÜNİVERSİTESİ","Felsefe","İSTANBUL","EA","Vakıf","%75 İndirimli","Gündüz","36 + 0",NA,NA,"%75 İndirimli TM-3 ",41.0249783,29.0392553
"11415","ÜSKÜDAR ÜNİVERSİTESİ","Sosyoloji","İSTANBUL","EA","Vakıf","%75 İndirimli","Gündüz","48 + 0",NA,NA,"%75 İndirimli TM-3 ",41.0249783,29.0392553
"11416","ÜSKÜDAR ÜNİVERSİTESİ","Sosyoloji","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","24 + 0",NA,NA,"%50 İndirimli TM-3 ",41.0249783,29.0392553
"11417","ÜSKÜDAR ÜNİVERSİTESİ","Siyaset Bilimi ve Uluslararası İlişkiler","İSTANBUL","EA","Vakıf","%75 İndirimli","Gündüz","36 + 0",NA,NA,"%75 İndirimli TM-3 ",41.0249783,29.0392553
"11418","ÜSKÜDAR ÜNİVERSİTESİ","Siyaset Bilimi ve Uluslararası İlişkiler","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","18 + 0",NA,NA,"%50 İndirimli TM-3 ",41.0249783,29.0392553
"11419","ÜSKÜDAR ÜNİVERSİTESİ","Sağlık Yönetimi(Fakülte)","İSTANBUL","EA","Vakıf","%75 İndirimli","Gündüz","42 + 0",NA,NA,"%75 İndirimli TM-1 ",41.0249783,29.0392553
"11420","ÜSKÜDAR ÜNİVERSİTESİ","Sağlık Yönetimi(Fakülte)","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","30 + 0",NA,NA,"%50 İndirimli TM-1 ",41.0249783,29.0392553
"11421","ÜSKÜDAR ÜNİVERSİTESİ","Siyaset Bilimi ve Uluslararası İlişkiler","İSTANBUL","EA","Vakıf","%75 İndirimli","Gündüz","48 + 0",NA,NA,"İngilizce  %75 İndirimli TM-3 ",41.0249783,29.0392553
"11422","ÜSKÜDAR ÜNİVERSİTESİ","Siyaset Bilimi ve Uluslararası İlişkiler","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","24 + 0",NA,NA,"İngilizce  %50 İndirimli TM-3 ",41.0249783,29.0392553
"11423","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","İktisat","VAN","EA","Devlet","Ücretsiz/Ücretli","Gündüz","80 + 2",NA,NA,"Ücretsiz TM-1 ",38.5697435,43.2888516
"11424","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","Arkeoloji","VAN","EA","Devlet","Ücretsiz/Ücretli","Gündüz","50 + 2",NA,NA,"Ücretsiz TM-3 ",38.5697435,43.2888516
"11425","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","Antropoloji","VAN","EA","Devlet","Ücretsiz/Ücretli","Gündüz","40 + 1",NA,NA,"Ücretsiz TM-3 ",38.5697435,43.2888516
"11426","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","İşletme","VAN","EA","Devlet","Ücretsiz/Ücretli","Gündüz","60 + 2",NA,NA,"Ücretsiz TM-1 ",38.5697435,43.2888516
"11427","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","İşletme","VAN","EA","Devlet","Ücretsiz/Ücretli","Gündüz","40 + 1",NA,NA,"Ücretsiz TM-1 ",38.5697435,43.2888516
"11428","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","Felsefe","VAN","EA","Devlet","Ücretsiz/Ücretli","Gündüz","60 + 2",NA,NA,"Ücretsiz TM-3 ",38.5697435,43.2888516
"11429","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","Uluslararası İlişkiler","VAN","EA","Devlet","Ücretsiz/Ücretli","Gündüz","60 + 2",NA,NA,"Ücretsiz TM-3 ",38.5697435,43.2888516
"11430","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","Konaklama İşletmeciliği(Yüksekokul)","VAN","EA","Devlet","Ücretsiz/Ücretli","Gündüz","50 + 2",NA,NA,"Ücretsiz YGS-6 ",38.5697435,43.2888516
"11431","VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ","Ekonometri","VAN","EA","Devlet","Ücretsiz/Ücretli","Gündüz","40 + 1",NA,NA,"Ücretsiz TM-1 ",38.5697435,43.2888516
"11432","YAKIN DOĞU ÜNİVERSİTESİ","Psikoloji","KKTC-LEFKOŞA","EA","KKTC","Ücretsiz/Ücretli","Gündüz","45 + 0",NA,NA,"İngilizce  Ücretli TM-3 ",35.2290124,33.3246763
"11433","YAKIN DOĞU ÜNİVERSİTESİ","Avrupa Birliği İlişkileri","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","10 + 0",NA,NA,"İngilizce  Burslu TM-3 ",35.2290124,33.3246763
"11434","YAKIN DOĞU ÜNİVERSİTESİ","Siyaset Bilimi","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","10 + 0",NA,NA,"İngilizce  Burslu TM-3 ",35.2290124,33.3246763
"11435","YAKIN DOĞU ÜNİVERSİTESİ","Uluslararası İlişkiler","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","10 + 0",NA,NA,"İngilizce  Burslu TM-3 ",35.2290124,33.3246763
"11436","YAKIN DOĞU ÜNİVERSİTESİ","Psikoloji","KKTC-LEFKOŞA","EA","KKTC","%50 İndirimli","Gündüz","36 + 0",NA,NA,"İngilizce  %50 İndirimli TM-3 ",35.2290124,33.3246763
"11437","YAKIN DOĞU ÜNİVERSİTESİ","Psikoloji","KKTC-LEFKOŞA","EA","KKTC","Ücretsiz/Ücretli","Gündüz","34 + 0",NA,NA,"Ücretli TM-3 ",35.2290124,33.3246763
"11438","YAKIN DOĞU ÜNİVERSİTESİ","Uluslararası İlişkiler","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","10 + 0",NA,NA,"Burslu TM-3 ",35.2290124,33.3246763
"11439","YAKIN DOĞU ÜNİVERSİTESİ","Siyaset Bilimi","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","10 + 0",NA,NA,"Burslu TM-3 ",35.2290124,33.3246763
"11440","YAKIN DOĞU ÜNİVERSİTESİ","Sosyal Hizmet(Fakülte)","KKTC-LEFKOŞA","EA","KKTC","Burslu/İndirimli","Gündüz","5 + 0",NA,NA,"Burslu TM-3 ",35.2290124,33.3246763
"11441","YAKIN DOĞU ÜNİVERSİTESİ","Sınıf Öğretmenliği","KKTC-LEFKOŞA","EA","KKTC","%75 İndirimli","Gündüz","34 + 0",NA,NA,"%75 İndirimli TM-2 ",35.2290124,33.3246763
"11442","YAKIN DOĞU ÜNİVERSİTESİ","Rehberlik ve Psikolojik Danışmanlık","KKTC-LEFKOŞA","EA","KKTC","%50 İndirimli","Gündüz","11 + 0",NA,NA,"%50 İndirimli TM-3 ",35.2290124,33.3246763
"11443","YALOVA ÜNİVERSİTESİ","Çalışma Ekonomisi ve Endüstri İlişkileri","YALOVA","EA","Devlet","Ücretsiz/Ücretli","Gündüz","60 + 2",NA,NA,"Ücretsiz TM-1 ",40.6518325,29.2195908
"11444","YALOVA ÜNİVERSİTESİ","İktisat","YALOVA","EA","Devlet","Ücretsiz/Ücretli","Gündüz","80 + 2",NA,NA,"Ücretsiz TM-1 ",40.6518325,29.2195908
"11445","YALOVA ÜNİVERSİTESİ","İşletme","YALOVA","EA","Devlet","İÖ-Ücretli","İkinci","60 + 2",NA,NA,"İÖ TM-1 ",40.6518325,29.2195908
"11446","YALOVA ÜNİVERSİTESİ","Çalışma Ekonomisi ve Endüstri İlişkileri","YALOVA","EA","Devlet","İÖ-Ücretli","İkinci","60 + 2",NA,NA,"İÖ TM-1 ",40.6518325,29.2195908
"11447","YALOVA ÜNİVERSİTESİ","İşletme","YALOVA","EA","Devlet","Ücretsiz/Ücretli","Gündüz","60 + 2",NA,NA,"Ücretsiz ",40.6518325,29.2195908
"11448","YAŞAR ÜNİVERSİTESİ","İşletme","İZMİR","EA","Vakıf","Ücretsiz/Ücretli","Gündüz","7 + 0",NA,NA,"İngilizce  Ücretli TM-1 ",38.4547694,27.2018191
"11449","YAŞAR ÜNİVERSİTESİ","Uluslararası Lojistik Yönetimi","İZMİR","EA","Vakıf","Ücretsiz/Ücretli","Gündüz","8 + 0",NA,NA,"İngilizce  Ücretli TM-1 ",38.4547694,27.2018191
"11450","YAŞAR ÜNİVERSİTESİ","Ekonomi","İZMİR","EA","Vakıf","%25 İndirimli","Gündüz","14 + 0",NA,NA,"İngilizce  %25 İndirimli TM-1 ",38.4547694,27.2018191
"11451","YAŞAR ÜNİVERSİTESİ","İşletme","İZMİR","EA","Vakıf","%25 İndirimli","Gündüz","24 + 0",NA,NA,"İngilizce  %25 İndirimli TM-1 ",38.4547694,27.2018191
"11452","YAŞAR ÜNİVERSİTESİ","Uluslararası İlişkiler","İZMİR","EA","Vakıf","%25 İndirimli","Gündüz","33 + 0",NA,NA,"İngilizce  %25 İndirimli TM-3 ",38.4547694,27.2018191
"11453","YAŞAR ÜNİVERSİTESİ","Uluslararası Lojistik Yönetimi","İZMİR","EA","Vakıf","%25 İndirimli","Gündüz","22 + 0",NA,NA,"İngilizce  %25 İndirimli TM-1 ",38.4547694,27.2018191
"11454","YAŞAR ÜNİVERSİTESİ","Uluslararası Ticaret ve Finans","İZMİR","EA","Vakıf","%25 İndirimli","Gündüz","25 + 0",NA,NA,"İngilizce  %25 İndirimli TM-1 ",38.4547694,27.2018191
"11455","YAŞAR ÜNİVERSİTESİ","Yönetim Bilişim Sistemleri(Yüksekokul)","İZMİR","EA","Vakıf","%25 İndirimli","Gündüz","15 + 0",NA,NA,"İngilizce  %25 İndirimli YGS-6 ",38.4547694,27.2018191
"11456","YEDİTEPE ÜNİVERSİTESİ","Yönetim Bilişim Sistemleri(Fakülte)","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","65 + 0",NA,NA,"İngilizce  %50 İndirimli TM-1 ",40.973041,29.152844
"11457","YEDİTEPE ÜNİVERSİTESİ","Felsefe","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","10 + 0",NA,NA,"İngilizce  %50 İndirimli TM-3 ",40.973041,29.152844
"11458","YEDİTEPE ÜNİVERSİTESİ","Sosyoloji","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","40 + 0",NA,NA,"İngilizce  %50 İndirimli TM-3 ",40.973041,29.152844
"11459","YEDİTEPE ÜNİVERSİTESİ","İktisat","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","45 + 0",NA,NA,"İngilizce  %50 İndirimli TM-1 ",40.973041,29.152844
"11460","YEDİTEPE ÜNİVERSİTESİ","İşletme","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","80 + 0",NA,NA,"İngilizce  %50 İndirimli TM-1 ",40.973041,29.152844
"11461","YEDİTEPE ÜNİVERSİTESİ","Kamu Yönetimi","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","40 + 0",NA,NA,"İngilizce  %50 İndirimli TM-3 ",40.973041,29.152844
"11462","YEDİTEPE ÜNİVERSİTESİ","Siyaset Bilimi ve Uluslararası İlişkiler","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","96 + 0",NA,NA,"İngilizce  %50 İndirimli TM-3 ",40.973041,29.152844
"11463","YEDİTEPE ÜNİVERSİTESİ","Siyaset Bilimi ve Uluslararası İlişkiler","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","25 + 0",NA,NA,"Fransızca  %50 İndirimli TM-3 ",40.973041,29.152844
"11464","YEDİTEPE ÜNİVERSİTESİ","Turizm ve Otel İşletmeciliği(Fakülte)","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","10 + 0",NA,NA,"İngilizce  %50 İndirimli TM-1 ",40.973041,29.152844
"11465","YEDİTEPE ÜNİVERSİTESİ","Uluslararası Lojistik ve Taşımacılık(Fakülte)","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","35 + 0",NA,NA,"İngilizce  %50 İndirimli TM-1 ",40.973041,29.152844
"11466","YEDİTEPE ÜNİVERSİTESİ","Uluslararası Ticaret ve İşletmecilik(Fakülte)","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","65 + 0",NA,NA,"İngilizce  %50 İndirimli TM-1 ",40.973041,29.152844
"11467","YEDİTEPE ÜNİVERSİTESİ","Uluslararası Finans(Fakülte)","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","35 + 0",NA,NA,"İngilizce  %50 İndirimli TM-1 ",40.973041,29.152844
"11468","YEDİTEPE ÜNİVERSİTESİ","Uluslararası İşletme Yönetimi","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","15 + 0",NA,NA,"Almanca  %50 İndirimli TM-1 ",40.973041,29.152844
"11469","YEDİTEPE ÜNİVERSİTESİ","İşletme","İSTANBUL","EA","Vakıf","%25 İndirimli","Gündüz","25 + 0",NA,NA,"İngilizce  %25 İndirimli TM-1 ",40.973041,29.152844
"11470","YEDİTEPE ÜNİVERSİTESİ","Yönetim Bilişim Sistemleri(Fakülte)","İSTANBUL","EA","Vakıf","%25 İndirimli","Gündüz","5 + 0",NA,NA,"İngilizce  %25 İndirimli TM-1 ",40.973041,29.152844
"11471","YEDİTEPE ÜNİVERSİTESİ","Uluslararası Ticaret ve İşletmecilik(Fakülte)","İSTANBUL","EA","Vakıf","%25 İndirimli","Gündüz","15 + 0",NA,NA,"İngilizce  %25 İndirimli TM-1 ",40.973041,29.152844
"11472","YEDİTEPE ÜNİVERSİTESİ","Gümrük İşletme(Yüksekokul)","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","20 + 0",NA,NA,"İngilizce  %50 İndirimli YGS-6 ",40.973041,29.152844
"11473","YEDİTEPE ÜNİVERSİTESİ","Hukuk","İSTANBUL","EA","Vakıf","Ücretsiz/Ücretli","Gündüz","110 + 0",NA,NA,"Ücretli TM-3 ",40.973041,29.152844
"11474","YEDİTEPE ÜNİVERSİTESİ","Elektronik Ticaret ve Teknoloji Yönetimi","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","29 + 0",NA,NA,"İngilizce  %50 İndirimli TM-3 ",40.973041,29.152844
"11475","YEDİTEPE ÜNİVERSİTESİ","Siyaset Bilimi ve Uluslararası İlişkiler","İSTANBUL","EA","Vakıf","%25 İndirimli","Gündüz","20 + 0",NA,NA,"İngilizce  %25 İndirimli TM-3 ",40.973041,29.152844
"11476","YEDİTEPE ÜNİVERSİTESİ","Gayrimenkul Geliştirme ve Yönetimi(Yüksekokul)","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","15 + 0",NA,NA,"İngilizce  %50 İndirimli YGS-6 ",40.973041,29.152844
"11477","YEDİTEPE ÜNİVERSİTESİ","İnsan Kaynakları Yönetimi(Yüksekokul)","İSTANBUL","EA","Vakıf","%50 İndirimli","Gündüz","10 + 0",NA,NA,"İngilizce  %50 İndirimli YGS-6 ",40.973041,29.152844
"11478","YOZGAT BOZOK ÜNİVERSİTESİ","İşletme","YOZGAT","EA","Devlet","Ücretsiz/Ücretli","Gündüz","40 + 1",NA,NA,"Ücretsiz TM-1 ",39.7765263,34.8005086
"11479","YOZGAT BOZOK ÜNİVERSİTESİ","İktisat","YOZGAT","EA","Devlet","Ücretsiz/Ücretli","Gündüz","40 + 1",NA,NA,"Ücretsiz TM-1 ",39.7765263,34.8005086
"11480","YOZGAT BOZOK ÜNİVERSİTESİ","Sosyoloji","YOZGAT","EA","Devlet","Ücretsiz/Ücretli","Gündüz","70 + 2",NA,NA,"Ücretsiz TM-3 ",39.7765263,34.8005086
"11481","YOZGAT BOZOK ÜNİVERSİTESİ","Arkeoloji","YOZGAT","EA","Devlet","Ücretsiz/Ücretli","Gündüz","40 + 1",NA,NA,"Ücretsiz TM-3 ",39.7765263,34.8005086
"11482","YOZGAT BOZOK ÜNİVERSİTESİ","Siyaset Bilimi ve Kamu Yönetimi","YOZGAT","EA","Devlet","Ücretsiz/Ücretli","Gündüz","80 + 2",NA,NA,"Ücretsiz TM-3 ",39.7765263,34.8005086
"11483","YOZGAT BOZOK ÜNİVERSİTESİ","Sosyoloji","YOZGAT","EA","Devlet","İÖ-Ücretli","İkinci","70 + 2",NA,NA,"İÖ TM-3 ",39.7765263,34.8005086
"11484","YOZGAT BOZOK ÜNİVERSİTESİ","Siyaset Bilimi ve Kamu Yönetimi","YOZGAT","EA","Devlet","İÖ-Ücretli","İkinci","80 + 2",NA,NA,"İÖ TM-3 ",39.7765263,34.8005086
"11485","YOZGAT BOZOK ÜNİVERSİTESİ","Maliye","YOZGAT","EA","Devlet","Ücretsiz/Ücretli","Gündüz","60 + 2",NA,NA,"Ücretsiz ",39.7765263,34.8005086
"11486","YOZGAT BOZOK ÜNİVERSİTESİ","Sağlık Yönetimi(Fakülte)","YOZGAT","EA","Devlet","İÖ-Ücretli","İkinci","40 + 1",NA,NA,"İÖ ",39.7765263,34.8005086
